wave,trust_stratum,spec,thresholded,n_cc,from,to,edge_key,weight,abs_weight,from_domain,to_domain,from_role,to_role,is_focal_edge,is_affect_affect,is_behavior_behavior,is_belief_affect,is_belief_behavior,is_affect_behavior,kind
57,high,g075,False,407,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0424758401645531,0.0424758401645531,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g075,False,407,SEVERITY,USE2_HANDWASH20,SEVERITY -- USE2_HANDWASH20,0.0408160253815509,0.0408160253815509,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g075,False,407,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR -- WORRY_HEALTH_SYSTEM,0.0349678867104171,0.0349678867104171,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,high,g075,False,407,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.0,0.0,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
57,high,g075,False,407,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g075,False,407,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g075,False,407,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g075,False,407,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g075,False,407,SEVERITY,USE2_SPACE150,SEVERITY -- USE2_SPACE150,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g075,False,407,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g075,False,407,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g075,False,407,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,high,g075,False,407,SEVERITY,USE2_AVOID,SEVERITY -- USE2_AVOID,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,high,g075,False,407,AFF_WORRY,USE2_AVOID,AFF_WORRY -- USE2_AVOID,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05,False,336,AFF_FEAR,AFF_WORRY,AFF_FEAR -- AFF_WORRY,0.669542306680917,0.669542306680917,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,low,g05,False,336,USE2_AVOID,USE2_SPACE150,USE2_AVOID -- USE2_SPACE150,0.335093813640658,0.335093813640658,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05,False,336,USE2_MASK,USE2_SPACE150,USE2_MASK -- USE2_SPACE150,0.295025731828639,0.295025731828639,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05,False,336,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20 -- USE2_SPACE150,0.282580287301505,0.282580287301505,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05,False,336,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20 -- USE2_MASK,0.229682256068817,0.229682256068817,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05,False,336,AFF_WORRY,SEVERITY,AFF_WORRY -- SEVERITY,0.181542860019941,0.181542860019941,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,low,g05,False,336,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY -- WORRY_HEALTH_SYSTEM,0.181161185521748,0.181161185521748,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,low,g05,False,336,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID -- USE2_HANDWASH20,0.1788898749772,0.1788898749772,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05,False,336,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK -- WORRY_HEALTH_SYSTEM,0.170560378136817,0.170560378136817,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05,False,336,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID -- WORRY_HEALTH_SYSTEM,0.149327883262226,0.149327883262226,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05,False,336,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.142145431091419,0.142145431091419,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
57,low,g05,False,336,SEVERITY,USE2_AVOID,SEVERITY -- USE2_AVOID,0.0950565129638646,0.0950565129638646,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g05,False,336,AFF_FEAR,SEVERITY,AFF_FEAR -- SEVERITY,0.0836266841879681,0.0836266841879681,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,low,g05,False,336,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.0831061374360172,0.0831061374360172,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05,False,336,SEVERITY,USE2_SPACE150,SEVERITY -- USE2_SPACE150,0.0518376003125831,0.0518376003125831,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g05,False,336,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR -- WORRY_HEALTH_SYSTEM,0.0365687987969368,0.0365687987969368,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,low,g05,False,336,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.0274735950892567,0.0274735950892567,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05,False,336,AFF_FEAR,USE2_AVOID,AFF_FEAR -- USE2_AVOID,0.0176108244129714,0.0176108244129714,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05,False,336,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,-0.0173779072867365,0.0173779072867365,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05,False,336,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0162213900096129,0.0162213900096129,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05,False,336,AFF_WORRY,USE2_AVOID,AFF_WORRY -- USE2_AVOID,0.0110123122934447,0.0110123122934447,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05,False,336,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20 -- WORRY_HEALTH_SYSTEM,0.0095866474134661,0.0095866474134661,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05,False,336,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05,False,336,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g05,False,336,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05,False,336,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05,False,336,SEVERITY,USE2_HANDWASH20,SEVERITY -- USE2_HANDWASH20,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g05,False,336,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_spearman,False,336,AFF_FEAR,AFF_WORRY,AFF_FEAR -- AFF_WORRY,0.633520007793898,0.633520007793898,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,low,g05_spearman,False,336,USE2_AVOID,USE2_SPACE150,USE2_AVOID -- USE2_SPACE150,0.342091767795004,0.342091767795004,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05_spearman,False,336,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20 -- USE2_SPACE150,0.28830459425354,0.28830459425354,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05_spearman,False,336,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20 -- USE2_MASK,0.250971150338695,0.250971150338695,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05_spearman,False,336,USE2_MASK,USE2_SPACE150,USE2_MASK -- USE2_SPACE150,0.21237299111567,0.21237299111567,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05_spearman,False,336,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY -- WORRY_HEALTH_SYSTEM,0.184577345679937,0.184577345679937,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,low,g05_spearman,False,336,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK -- WORRY_HEALTH_SYSTEM,0.178818437083903,0.178818437083903,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_spearman,False,336,AFF_WORRY,SEVERITY,AFF_WORRY -- SEVERITY,0.164149863157858,0.164149863157858,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,low,g05_spearman,False,336,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID -- USE2_HANDWASH20,0.159640835248361,0.159640835248361,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05_spearman,False,336,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID -- WORRY_HEALTH_SYSTEM,0.144121754469043,0.144121754469043,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_spearman,False,336,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.122384015427852,0.122384015427852,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
57,low,g05_spearman,False,336,AFF_FEAR,SEVERITY,AFF_FEAR -- SEVERITY,0.106307782990407,0.106307782990407,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,low,g05_spearman,False,336,SEVERITY,USE2_AVOID,SEVERITY -- USE2_AVOID,0.0985463956030512,0.0985463956030512,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g05_spearman,False,336,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.095863208323623,0.095863208323623,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_spearman,False,336,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.0567021099949972,0.0567021099949972,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05_spearman,False,336,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR -- WORRY_HEALTH_SYSTEM,0.0385697100458019,0.0385697100458019,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,low,g05_spearman,False,336,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0219388298811778,0.0219388298811778,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_spearman,False,336,SEVERITY,USE2_SPACE150,SEVERITY -- USE2_SPACE150,0.0149772185820331,0.0149772185820331,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g05_spearman,False,336,AFF_WORRY,USE2_AVOID,AFF_WORRY -- USE2_AVOID,0.0144675572700702,0.0144675572700702,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_spearman,False,336,AFF_FEAR,USE2_AVOID,AFF_FEAR -- USE2_AVOID,0.002982662821782,0.002982662821782,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_spearman,False,336,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_spearman,False,336,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_spearman,False,336,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g05_spearman,False,336,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_spearman,False,336,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_spearman,False,336,SEVERITY,USE2_HANDWASH20,SEVERITY -- USE2_HANDWASH20,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g05_spearman,False,336,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_spearman,False,336,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_thr,True,336,AFF_FEAR,AFF_WORRY,AFF_FEAR -- AFF_WORRY,0.67431879846331,0.67431879846331,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,low,g05_thr,True,336,USE2_AVOID,USE2_SPACE150,USE2_AVOID -- USE2_SPACE150,0.33648742311672,0.33648742311672,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05_thr,True,336,USE2_MASK,USE2_SPACE150,USE2_MASK -- USE2_SPACE150,0.296531930462271,0.296531930462271,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05_thr,True,336,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20 -- USE2_SPACE150,0.283617756268359,0.283617756268359,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05_thr,True,336,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20 -- USE2_MASK,0.230601184690827,0.230601184690827,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05_thr,True,336,AFF_WORRY,SEVERITY,AFF_WORRY -- SEVERITY,0.181923687523036,0.181923687523036,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,low,g05_thr,True,336,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID -- USE2_HANDWASH20,0.179438901709401,0.179438901709401,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05_thr,True,336,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY -- WORRY_HEALTH_SYSTEM,0.17888189599718,0.17888189599718,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,low,g05_thr,True,336,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK -- WORRY_HEALTH_SYSTEM,0.173084571515255,0.173084571515255,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_thr,True,336,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID -- WORRY_HEALTH_SYSTEM,0.149281033955765,0.149281033955765,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_thr,True,336,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.144283593508917,0.144283593508917,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
57,low,g05_thr,True,336,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.0920445939079548,0.0920445939079548,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_thr,True,336,AFF_FEAR,SEVERITY,AFF_FEAR -- SEVERITY,0.0,0.0,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,low,g05_thr,True,336,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR -- WORRY_HEALTH_SYSTEM,0.0,0.0,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,low,g05_thr,True,336,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_thr,True,336,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_thr,True,336,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g05_thr,True,336,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_thr,True,336,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.0,0.0,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g05_thr,True,336,SEVERITY,USE2_SPACE150,SEVERITY -- USE2_SPACE150,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g05_thr,True,336,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_thr,True,336,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_thr,True,336,SEVERITY,USE2_HANDWASH20,SEVERITY -- USE2_HANDWASH20,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g05_thr,True,336,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_thr,True,336,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_thr,True,336,SEVERITY,USE2_AVOID,SEVERITY -- USE2_AVOID,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g05_thr,True,336,AFF_FEAR,USE2_AVOID,AFF_FEAR -- USE2_AVOID,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g05_thr,True,336,AFF_WORRY,USE2_AVOID,AFF_WORRY -- USE2_AVOID,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g075,False,336,AFF_FEAR,AFF_WORRY,AFF_FEAR -- AFF_WORRY,0.669542306680917,0.669542306680917,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,low,g075,False,336,USE2_AVOID,USE2_SPACE150,USE2_AVOID -- USE2_SPACE150,0.335093813640658,0.335093813640658,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g075,False,336,USE2_MASK,USE2_SPACE150,USE2_MASK -- USE2_SPACE150,0.295025731828639,0.295025731828639,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g075,False,336,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20 -- USE2_SPACE150,0.282580287301505,0.282580287301505,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g075,False,336,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20 -- USE2_MASK,0.229682256068817,0.229682256068817,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g075,False,336,AFF_WORRY,SEVERITY,AFF_WORRY -- SEVERITY,0.181542860019941,0.181542860019941,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,low,g075,False,336,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY -- WORRY_HEALTH_SYSTEM,0.181161185521748,0.181161185521748,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,low,g075,False,336,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID -- USE2_HANDWASH20,0.1788898749772,0.1788898749772,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g075,False,336,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK -- WORRY_HEALTH_SYSTEM,0.170560378136817,0.170560378136817,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g075,False,336,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID -- WORRY_HEALTH_SYSTEM,0.149327883262226,0.149327883262226,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g075,False,336,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY -- WORRY_HEALTH_SYSTEM,0.142145431091419,0.142145431091419,belief,affect,focal_belief,non_focal,True,False,False,True,False,False,edges
57,low,g075,False,336,SEVERITY,USE2_AVOID,SEVERITY -- USE2_AVOID,0.0950565129638646,0.0950565129638646,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g075,False,336,AFF_FEAR,SEVERITY,AFF_FEAR -- SEVERITY,0.0836266841879681,0.0836266841879681,affect,belief,non_focal,focal_belief,True,False,False,True,False,False,edges
57,low,g075,False,336,AFF_WORRY,USE2_MASK,AFF_WORRY -- USE2_MASK,0.0831061374360172,0.0831061374360172,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g075,False,336,SEVERITY,USE2_SPACE150,SEVERITY -- USE2_SPACE150,0.0518376003125831,0.0518376003125831,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g075,False,336,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR -- WORRY_HEALTH_SYSTEM,0.0365687987969368,0.0365687987969368,affect,affect,non_focal,non_focal,False,True,False,False,False,False,edges
57,low,g075,False,336,USE2_AVOID,USE2_MASK,USE2_AVOID -- USE2_MASK,0.0274735950892567,0.0274735950892567,behavior,behavior,non_focal,non_focal,False,False,True,False,False,False,edges
57,low,g075,False,336,AFF_FEAR,USE2_AVOID,AFF_FEAR -- USE2_AVOID,0.0176108244129714,0.0176108244129714,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g075,False,336,AFF_FEAR,USE2_MASK,AFF_FEAR -- USE2_MASK,-0.0173779072867365,0.0173779072867365,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g075,False,336,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY -- USE2_HANDWASH20,0.0162213900096129,0.0162213900096129,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g075,False,336,AFF_WORRY,USE2_AVOID,AFF_WORRY -- USE2_AVOID,0.0110123122934447,0.0110123122934447,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g075,False,336,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20 -- WORRY_HEALTH_SYSTEM,0.0095866474134661,0.0095866474134661,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g075,False,336,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150 -- WORRY_HEALTH_SYSTEM,0.0,0.0,behavior,affect,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g075,False,336,SEVERITY,USE2_MASK,SEVERITY -- USE2_MASK,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g075,False,336,AFF_FEAR,USE2_SPACE150,AFF_FEAR -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g075,False,336,AFF_WORRY,USE2_SPACE150,AFF_WORRY -- USE2_SPACE150,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
57,low,g075,False,336,SEVERITY,USE2_HANDWASH20,SEVERITY -- USE2_HANDWASH20,0.0,0.0,belief,behavior,focal_belief,non_focal,True,False,False,False,True,False,edges
57,low,g075,False,336,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR -- USE2_HANDWASH20,0.0,0.0,affect,behavior,non_focal,non_focal,False,False,False,False,False,True,edges
