spec,spec_id,gamma_ebic,wave,trust_stratum,n_cc,context_id,network_id,edge_id,from,to,edge_a,edge_b,sample_weight,boot_mean,boot_sd,ci_low,ci_high,prop_nonzero,n_boot
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__AFF_FEAR__WORRY_HEALTH_SYSTEM,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR,WORRY_HEALTH_SYSTEM,0.10783467175996483,0.1058627522481296,0.046867385390834286,0.017820505499518663,0.19698623635558243,0.988,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__USE2_AVOID__USE2_MASK,USE2_AVOID,USE2_MASK,USE2_AVOID,USE2_MASK,0.09214448580647945,0.08845823565893104,0.04622154042236505,0,0.18139329598469675,0.963,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__SEVERITY__WORRY_HEALTH_SYSTEM,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY,WORRY_HEALTH_SYSTEM,0.0695622643782032,0.0646365564962292,0.04270320430207997,0,0.15303697733692173,0.9,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__AFF_WORRY__USE2_SPACE150,AFF_WORRY,USE2_SPACE150,AFF_WORRY,USE2_SPACE150,0.042206815451439374,0.037208076376349215,0.0324751724867745,0,0.10611172855490689,0.776,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__USE2_SPACE150__WORRY_HEALTH_SYSTEM,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150,WORRY_HEALTH_SYSTEM,0.02792378411596073,0.02496359033749562,0.030718079213232986,0,0.09670755771038382,0.571,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__SEVERITY__USE2_SPACE150,SEVERITY,USE2_SPACE150,SEVERITY,USE2_SPACE150,0.02748403598379894,0.030392607776049,0.031211668192838934,0,0.10181040633360049,0.705,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__AFF_FEAR__USE2_AVOID,AFF_FEAR,USE2_AVOID,AFF_FEAR,USE2_AVOID,0.02649133541278472,0.022514141710610926,0.027475814933451546,0,0.08783919009707983,0.605,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__USE2_MASK__WORRY_HEALTH_SYSTEM,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK,WORRY_HEALTH_SYSTEM,0.02245209411797425,0.029834121332697496,0.03781747213441309,0,0.123523876159589,0.59,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__USE2_AVOID__WORRY_HEALTH_SYSTEM,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID,WORRY_HEALTH_SYSTEM,0.006242807817112218,0.017113826702966323,0.027645002802619487,0,0.09243204456946234,0.443,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__AFF_FEAR__USE2_MASK,AFF_FEAR,USE2_MASK,AFF_FEAR,USE2_MASK,0.004185355562171251,0.012104932159171859,0.01932728604174211,0,0.06580153129516145,0.432,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__AFF_FEAR__USE2_HANDWASH20,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR,USE2_HANDWASH20,0,-0.00480887256478,0.01804971558713697,-0.06242228166386951,0.01163461120556495,0.157,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__AFF_FEAR__USE2_SPACE150,AFF_FEAR,USE2_SPACE150,AFF_FEAR,USE2_SPACE150,0,0.011701123986219739,0.020436297282365644,0,0.07004837415677317,0.389,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__AFF_WORRY__USE2_AVOID,AFF_WORRY,USE2_AVOID,AFF_WORRY,USE2_AVOID,0,0.012596270078125176,0.02345209399173245,0,0.0798985529679257,0.4,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__AFF_WORRY__USE2_HANDWASH20,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY,USE2_HANDWASH20,0,-3.230649797454003e-4,0.013576351763493248,-0.04242804631431501,0.02826960260923305,0.154,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__SEVERITY__USE2_HANDWASH20,SEVERITY,USE2_HANDWASH20,SEVERITY,USE2_HANDWASH20,0,0.002750158735185274,0.01768139356696878,-0.03602162850655183,0.0529205704689515,0.178,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__SEVERITY__USE2_MASK,SEVERITY,USE2_MASK,SEVERITY,USE2_MASK,0,0.0012683601356976645,0.01811893756005629,-0.04371010607011011,0.04231788289780303,0.182,1000
g075,gamma_075,0.75,56,low,383,ctx_w56_low,net_g075_w56_low,net_g075_w56_low__USE2_HANDWASH20__WORRY_HEALTH_SYSTEM,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,0,1.303362798580359e-4,0.018921174089076728,-0.05319742387773024,0.04535505859906832,0.187,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__AFF_FEAR__AFF_WORRY,AFF_FEAR,AFF_WORRY,AFF_FEAR,AFF_WORRY,0.4743366651653746,0.4576694997798875,0.05284061542016681,0.34760230368475137,0.5565678409428613,1,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__AFF_WORRY__WORRY_HEALTH_SYSTEM,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY,WORRY_HEALTH_SYSTEM,0.26013725281793015,0.24377169409386318,0.06181737328874559,0.13023341121395818,0.36236195071615607,1,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__USE2_AVOID__USE2_SPACE150,USE2_AVOID,USE2_SPACE150,USE2_AVOID,USE2_SPACE150,0.2594723466620323,0.23924369467281062,0.05475784392472912,0.12864732352145927,0.3371926455466473,1,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__AFF_FEAR__SEVERITY,AFF_FEAR,SEVERITY,AFF_FEAR,SEVERITY,0.2289468255391511,0.2159739313839454,0.04902639645052844,0.1275516182585918,0.31479516900326543,1,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__USE2_HANDWASH20__USE2_MASK,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20,USE2_MASK,0.1960369247436114,0.17814137556624407,0.06884079065141596,0.03873260357476405,0.31649178661552935,0.987,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__USE2_HANDWASH20__USE2_SPACE150,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20,USE2_SPACE150,0.11723534902493947,0.10432354560606052,0.05223178615291153,-0,0.2058922357783252,0.959,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__USE2_MASK__WORRY_HEALTH_SYSTEM,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK,WORRY_HEALTH_SYSTEM,0.11375086878379939,0.09529394595138321,0.05116348040068578,0,0.19673987939406284,0.934,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__AFF_WORRY__SEVERITY,AFF_WORRY,SEVERITY,AFF_WORRY,SEVERITY,0.09386567845829775,0.08729139444407752,0.04606845801322209,0,0.17881120088606622,0.954,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__USE2_HANDWASH20__WORRY_HEALTH_SYSTEM,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,0.0822927967992277,0.07105323353093916,0.04748630403795763,0,0.1684929657031978,0.864,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__AFF_FEAR__USE2_AVOID,AFF_FEAR,USE2_AVOID,AFF_FEAR,USE2_AVOID,0.07977094358787512,0.0666317035751432,0.044843271035029664,0,0.15612321062203816,0.87,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__USE2_AVOID__WORRY_HEALTH_SYSTEM,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID,WORRY_HEALTH_SYSTEM,0.07760698303850284,0.06651356003055524,0.04853695198225136,0,0.1630524748620163,0.846,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__USE2_AVOID__USE2_HANDWASH20,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID,USE2_HANDWASH20,0.07604008486276963,0.07028813253542934,0.04952809203138158,0,0.17011472927275947,0.856,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__USE2_MASK__USE2_SPACE150,USE2_MASK,USE2_SPACE150,USE2_MASK,USE2_SPACE150,0.06458220888987162,0.060970943662363664,0.055062208892474235,0,0.18557763467903968,0.73,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__USE2_AVOID__USE2_MASK,USE2_AVOID,USE2_MASK,USE2_AVOID,USE2_MASK,0.061107565834063675,0.058944881295725636,0.04845712825298485,0,0.15966615593735067,0.78,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__AFF_WORRY__USE2_SPACE150,AFF_WORRY,USE2_SPACE150,AFF_WORRY,USE2_SPACE150,0.0424758401645531,0.03745049735546676,0.03768660398164417,0,0.12094927173243901,0.657,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__SEVERITY__USE2_HANDWASH20,SEVERITY,USE2_HANDWASH20,SEVERITY,USE2_HANDWASH20,0.04081602538155085,0.030733806450116856,0.036311511307175894,0,0.11638275576815028,0.539,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__AFF_FEAR__WORRY_HEALTH_SYSTEM,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR,WORRY_HEALTH_SYSTEM,0.03496788671041711,0.04059089377127731,0.03888890425771973,0,0.13084632922486228,0.721,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__AFF_FEAR__USE2_HANDWASH20,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR,USE2_HANDWASH20,0,0.005528969081499536,0.01588812131394766,0,0.05983359308636425,0.185,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__AFF_FEAR__USE2_MASK,AFF_FEAR,USE2_MASK,AFF_FEAR,USE2_MASK,0,0.005735048972652603,0.01495019838369287,0,0.053831137506751364,0.184,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__AFF_FEAR__USE2_SPACE150,AFF_FEAR,USE2_SPACE150,AFF_FEAR,USE2_SPACE150,0,-0.006873916996243975,0.023544177078229405,-0.08649168416680789,0,0.096,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__AFF_WORRY__USE2_AVOID,AFF_WORRY,USE2_AVOID,AFF_WORRY,USE2_AVOID,0,0.0071428857816664875,0.016220620145231953,0,0.05802825061073744,0.238,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__AFF_WORRY__USE2_HANDWASH20,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY,USE2_HANDWASH20,0,0.00131934668476396,0.009787727036668267,0,0.026513466901688897,0.081,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__AFF_WORRY__USE2_MASK,AFF_WORRY,USE2_MASK,AFF_WORRY,USE2_MASK,0,0.004712738006827149,0.012980896223423606,0,0.047944356738786484,0.168,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__SEVERITY__USE2_AVOID,SEVERITY,USE2_AVOID,SEVERITY,USE2_AVOID,0,0.014062312156584858,0.025725320655258822,0,0.08477492597792739,0.318,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__SEVERITY__USE2_MASK,SEVERITY,USE2_MASK,SEVERITY,USE2_MASK,0,0.0011493982271947537,0.010735029392273237,0,0.02506002236648625,0.083,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__SEVERITY__USE2_SPACE150,SEVERITY,USE2_SPACE150,SEVERITY,USE2_SPACE150,0,4.15766773011598e-4,0.013197470958810775,0,0.03298673613009067,0.073,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__SEVERITY__WORRY_HEALTH_SYSTEM,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY,WORRY_HEALTH_SYSTEM,0,0.0034046643927711407,0.01576850172559321,0,0.04698406267273499,0.148,1000
g075,gamma_075,0.75,57,high,407,ctx_w57_high,net_g075_w57_high,net_g075_w57_high__USE2_SPACE150__WORRY_HEALTH_SYSTEM,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150,WORRY_HEALTH_SYSTEM,0,0.008811834423097424,0.020257867642388152,0,0.06697273740178089,0.259,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__AFF_FEAR__AFF_WORRY,AFF_FEAR,AFF_WORRY,AFF_FEAR,AFF_WORRY,0.6695423066809171,0.6448757501694983,0.03983501704485997,0.5658342674179249,0.7151700274124234,1,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__USE2_AVOID__USE2_SPACE150,USE2_AVOID,USE2_SPACE150,USE2_AVOID,USE2_SPACE150,0.335093813640658,0.32244416573569035,0.047238830802663466,0.22662134970622244,0.41298332002747157,1,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__USE2_MASK__USE2_SPACE150,USE2_MASK,USE2_SPACE150,USE2_MASK,USE2_SPACE150,0.2950257318286385,0.2810368691212535,0.05684085677006959,0.16448484072243952,0.3882012086448334,1,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__USE2_HANDWASH20__USE2_SPACE150,USE2_HANDWASH20,USE2_SPACE150,USE2_HANDWASH20,USE2_SPACE150,0.2825802873015051,0.27700519930100176,0.05566821845174217,0.16594310989389072,0.38489403444805137,1,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__USE2_HANDWASH20__USE2_MASK,USE2_HANDWASH20,USE2_MASK,USE2_HANDWASH20,USE2_MASK,0.229682256068817,0.2210221084635483,0.05870833226172805,0.10612430590050977,0.3344068965493347,1,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__AFF_WORRY__SEVERITY,AFF_WORRY,SEVERITY,AFF_WORRY,SEVERITY,0.1815428600199411,0.17737032022315224,0.05652320471419502,0.06433856990451414,0.2819068429041667,0.999,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__AFF_WORRY__WORRY_HEALTH_SYSTEM,AFF_WORRY,WORRY_HEALTH_SYSTEM,AFF_WORRY,WORRY_HEALTH_SYSTEM,0.1811611855217483,0.17427887529207434,0.05144788127742585,0.07876720678527607,0.2708726110527573,1,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__USE2_AVOID__USE2_HANDWASH20,USE2_AVOID,USE2_HANDWASH20,USE2_AVOID,USE2_HANDWASH20,0.17888987497719974,0.16805522811048376,0.052912387593724325,0.06581994298102925,0.2707116179459976,0.999,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__USE2_MASK__WORRY_HEALTH_SYSTEM,USE2_MASK,WORRY_HEALTH_SYSTEM,USE2_MASK,WORRY_HEALTH_SYSTEM,0.17056037813681685,0.15693093697419314,0.04903250204225151,0.05980054386081767,0.25429625143747714,0.999,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__USE2_AVOID__WORRY_HEALTH_SYSTEM,USE2_AVOID,WORRY_HEALTH_SYSTEM,USE2_AVOID,WORRY_HEALTH_SYSTEM,0.14932788326222646,0.13140521964023716,0.050667306146466834,0.03392704093767343,0.23014457074513905,0.996,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__SEVERITY__WORRY_HEALTH_SYSTEM,SEVERITY,WORRY_HEALTH_SYSTEM,SEVERITY,WORRY_HEALTH_SYSTEM,0.14214543109141875,0.13681122013441574,0.05021010373263391,0.037978686240512226,0.22870270428574832,0.993,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__SEVERITY__USE2_AVOID,SEVERITY,USE2_AVOID,SEVERITY,USE2_AVOID,0.09505651296386458,0.08808392325513154,0.04799338697733571,0,0.1829343195216713,0.957,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__AFF_FEAR__SEVERITY,AFF_FEAR,SEVERITY,AFF_FEAR,SEVERITY,0.08362668418796808,0.08710851677226306,0.053513936910394744,0,0.19781489205473266,0.933,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__AFF_WORRY__USE2_MASK,AFF_WORRY,USE2_MASK,AFF_WORRY,USE2_MASK,0.0831061374360172,0.06219899648068502,0.03636158620075335,0,0.13709205781368897,0.94,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__SEVERITY__USE2_SPACE150,SEVERITY,USE2_SPACE150,SEVERITY,USE2_SPACE150,0.05183760031258313,0.039603821732227304,0.03718817288167149,0,0.11874831184427545,0.737,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__AFF_FEAR__WORRY_HEALTH_SYSTEM,AFF_FEAR,WORRY_HEALTH_SYSTEM,AFF_FEAR,WORRY_HEALTH_SYSTEM,0.03656879879693678,0.04443378901732957,0.04186402605501457,0,0.13960784198672926,0.748,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__USE2_AVOID__USE2_MASK,USE2_AVOID,USE2_MASK,USE2_AVOID,USE2_MASK,0.027473595089256706,0.043251469012598624,0.04025512057211543,0,0.13472657497509297,0.762,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__AFF_FEAR__USE2_AVOID,AFF_FEAR,USE2_AVOID,AFF_FEAR,USE2_AVOID,0.01761082441297138,0.016066059435313064,0.024596967330091476,0,0.08311062147486498,0.475,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__AFF_FEAR__USE2_MASK,AFF_FEAR,USE2_MASK,AFF_FEAR,USE2_MASK,-0.0173779072867365,-0.0010914338519244545,0.013769766330527167,-0.043435317558254284,0.018857678653650466,0.118,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__AFF_WORRY__USE2_HANDWASH20,AFF_WORRY,USE2_HANDWASH20,AFF_WORRY,USE2_HANDWASH20,0.01622139000961293,0.01462827702936088,0.024768554127682866,0,0.0828409669511873,0.456,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__AFF_WORRY__USE2_AVOID,AFF_WORRY,USE2_AVOID,AFF_WORRY,USE2_AVOID,0.011012312293444688,0.018848530912835556,0.026017800166681843,0,0.08800604385702901,0.525,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__USE2_HANDWASH20__WORRY_HEALTH_SYSTEM,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,USE2_HANDWASH20,WORRY_HEALTH_SYSTEM,0.009586647413466098,0.021346417129085662,0.032449466201875596,0,0.10345143415176017,0.499,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__AFF_FEAR__USE2_HANDWASH20,AFF_FEAR,USE2_HANDWASH20,AFF_FEAR,USE2_HANDWASH20,0,0.003967486721398646,0.018542638339070924,-0.034103845924706465,0.05135485403905658,0.251,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__AFF_FEAR__USE2_SPACE150,AFF_FEAR,USE2_SPACE150,AFF_FEAR,USE2_SPACE150,0,-2.1017703102527133e-4,0.012664877771422585,-0.03794053858502025,0.02653119346812344,0.13,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__AFF_WORRY__USE2_SPACE150,AFF_WORRY,USE2_SPACE150,AFF_WORRY,USE2_SPACE150,0,0.011455259507917351,0.020056631705790178,0,0.06797903260040158,0.406,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__SEVERITY__USE2_HANDWASH20,SEVERITY,USE2_HANDWASH20,SEVERITY,USE2_HANDWASH20,0,0.007960103134018374,0.02245545431427058,0,0.07478851574291841,0.285,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__SEVERITY__USE2_MASK,SEVERITY,USE2_MASK,SEVERITY,USE2_MASK,0,0.005751912872753127,0.02445359195092129,-0.05103701759872695,0.06283923433771259,0.307,1000
g075,gamma_075,0.75,57,low,336,ctx_w57_low,net_g075_w57_low,net_g075_w57_low__USE2_SPACE150__WORRY_HEALTH_SYSTEM,USE2_SPACE150,WORRY_HEALTH_SYSTEM,USE2_SPACE150,WORRY_HEALTH_SYSTEM,0,0.01227829580574947,0.026379408199442792,0,0.08403006073025433,0.369,1000
