wave,trust_stratum,n_cc,spec,from,to,weight,spec_id,gamma_ebic,thresholded,cor_method,in_kg,context_id,network_id,edge_a,edge_b,edge_id,abs_weight,from_domain,to_domain,from_role,to_role
56,low,383,g05,USE2_HANDWASH20,USE2_SPACE150,0.240246805655903,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_HANDWASH20,USE2_SPACE150,net_g05_w56_low__USE2_HANDWASH20__USE2_SPACE150,0.240246805655903,behavior,behavior,non_focal,non_focal
56,low,383,g05,AFF_FEAR,SEVERITY,0.222716478047016,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_FEAR,SEVERITY,net_g05_w56_low__AFF_FEAR__SEVERITY,0.222716478047016,affect,belief,non_focal,focal_belief
56,low,383,g05,USE2_AVOID,USE2_HANDWASH20,0.193270876135318,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_AVOID,USE2_HANDWASH20,net_g05_w56_low__USE2_AVOID__USE2_HANDWASH20,0.193270876135318,behavior,behavior,non_focal,non_focal
56,low,383,g05,AFF_WORRY,WORRY_HEALTH_SYSTEM,0.166529824308818,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_WORRY,WORRY_HEALTH_SYSTEM,net_g05_w56_low__AFF_WORRY__WORRY_HEALTH_SYSTEM,0.166529824308818,affect,affect,non_focal,non_focal
56,low,383,g05,SEVERITY,USE2_AVOID,0.14666766730118,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,SEVERITY,USE2_AVOID,net_g05_w56_low__SEVERITY__USE2_AVOID,0.14666766730118,belief,behavior,focal_belief,non_focal
56,low,383,g05,USE2_HANDWASH20,USE2_MASK,0.140327090154336,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_HANDWASH20,USE2_MASK,net_g05_w56_low__USE2_HANDWASH20__USE2_MASK,0.140327090154336,behavior,behavior,non_focal,non_focal
56,low,383,g05,AFF_WORRY,USE2_MASK,0.122296617057614,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_WORRY,USE2_MASK,net_g05_w56_low__AFF_WORRY__USE2_MASK,0.122296617057614,affect,behavior,non_focal,non_focal
56,low,383,g05,AFF_FEAR,WORRY_HEALTH_SYSTEM,0.107834671759965,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,AFF_FEAR,WORRY_HEALTH_SYSTEM,net_g05_w56_low__AFF_FEAR__WORRY_HEALTH_SYSTEM,0.107834671759965,affect,affect,non_focal,non_focal
56,low,383,g05,USE2_AVOID,USE2_MASK,0.0921444858064795,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,USE2_AVOID,USE2_MASK,net_g05_w56_low__USE2_AVOID__USE2_MASK,0.0921444858064795,behavior,behavior,non_focal,non_focal
56,low,383,g05,SEVERITY,WORRY_HEALTH_SYSTEM,0.0695622643782032,gamma_05,0.5,FALSE,pearson,TRUE,ctx_w56_low,net_g05_w56_low,SEVERITY,WORRY_HEALTH_SYSTEM,net_g05_w56_low__SEVERITY__WORRY_HEALTH_SYSTEM,0.0695622643782032,belief,affect,focal_belief,non_focal
